country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
USA,United States of America,Colfax,USA0001725,13.5,42.6587,-84.0952,Oil,,,,1969.3999999999999,DTE Electric Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.5750000000000001,2.3129953906754848
USA,United States of America,Colgate,USA0000454,315.0,39.3308,-121.1917,Hydro,,,,1969.0,Yuba County Water Agency,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1052.713,878.1853912723142
USA,United States of America,College of New Jersey,USA0058165,6.2,40.2694,-74.7733,Oil,Gas,,,1996.0,The College of New Jersey,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,30.214000000000002,1.062264549791704
USA,United States of America,Colleton Solar Farm,USA0058700,2.5,32.9133,-80.6925,Solar,,,,2014.0,TIG Sun Energy I LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4.688,2.8805558092321077
USA,United States of America,Collierville Powerhouse,USA0054555,253.0,38.1446,-120.3805,Hydro,,,,1989.0,Northern California Power Agny,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,460.788,705.3362031488746
USA,United States of America,Collins Facility,USA0052166,1.2,42.1569,-72.4227,Hydro,,,,1985.0,Ampersand Collins Hydro LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.262,3.3454681572278635
USA,United States of America,Collins Pine Project,USA0010661,12.0,40.3034,-121.2444,Waste,,,,1986.0,Collins Pine Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,9.354000000000001,14.986296787143425
USA,United States of America,Collinwood,USA0002906,16.0,41.5569,-81.5880,Oil,Gas,,,1971.0,City of Cleveland - (OH),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.0,2.741327870430204
USA,United States of America,Collinwood BioEnergy Facility,USA0058439,1.0,41.5556,-81.5892,Biomass,,,,2011.0,Collinwood BioEnergy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.978,240.66769587032036
USA,United States of America,Colon PV,USA0059798,1.3,33.7927,-118.2524,Solar,,,,2016.0,Los Angeles Department of Water & Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.188,1.497889020800696
USA,United States of America,Colonie LFGTE Facility,USA0056324,6.4,42.8033,-73.7267,Waste,,,,2008.5000000000002,Innovative Energy Systems Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,34.902,7.992691619809827
USA,United States of America,Colorado Bend Energy Center,USA0056350,580.1,29.2878,-96.0683,Gas,,,,2004.0953283916565,CER Colorado Bend Energy Partners LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2243.512,2387.235345748902
USA,United States of America,Colorado Energy Nations Company,USA0010003,35.0,39.7606,-105.2150,Coal,Oil,Gas,,1980.2142857142858,Colorado Energy Nations Company LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,173.411937,183.3209519201539
USA,United States of America,Colorado Green Holdings LLC,USA0056173,162.0,37.7033,-102.6231,Wind,,,,2004.0,Avangrid Renewables LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,506.052,365.2829392823951
USA,United States of America,Colorado Highlands Wind,USA0057174,91.0,40.7569,-102.7431,Wind,,,,2013.0,Colorado Highlands Wind LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,378.519,205.18979922653057
USA,United States of America,Colstrip,USA0006076,2272.0,45.8831,-106.6140,Coal,,,,1982.006161971831,Talen Montana LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,13358.655657000001,11900.148650359706
USA,United States of America,Colstrip Energy LP,USA0010784,46.1,45.9752,-106.6547,Coal,,,,1990.0,Colstrip Energy LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,313.01299600000004,241.45988238625986
USA,United States of America,Colton,USA0002551,36.0,44.5839,-74.9583,Hydro,,,,1921.611111111111,Erie Boulevard Hydropower LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,173.416,100.3640447168359
USA,United States of America,Colton Solar One  LLC,USA0059597,2.5,34.0933,-117.3194,Solar,,,,2015.0,Colton Solar One  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4.94,2.8805558092321077
USA,United States of America,Colton Solar Two  LLC,USA0059598,1.0,34.0422,-117.3617,Solar,,,,2015.0,Colton Solar Two  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.108,1.152222323692843
USA,United States of America,Columbia (MO),USA0002123,85.1,38.9646,-92.3168,Coal,Waste,Gas,Oil,1974.238542890717,City of Columbia - (MO),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,31.053,445.7318002401457
USA,United States of America,Columbia (WI),USA0008023,1112.0,43.4864,-89.4203,Coal,,,,1976.5,Wisconsin Power & Light Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4976.899027,5824.368529577461
USA,United States of America,Columbia 3,USA0058502,10.0,35.0247,-118.1642,Solar,,,,2014.0,X-Elio North America Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,26.45,11.522223236928431
USA,United States of America,Columbia Canal Hydro,USA0003283,10.6,33.9972,-81.0494,Hydro,,,,1934.433962264151,City of Columbia SC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,,29.551635388846126
USA,United States of America,Columbia Energy Center,USA0055447,162.8,39.0192,-92.2629,Gas,,,,2001.0000000000002,City of Columbia - (MO),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.729,669.9567562281007
USA,United States of America,Columbia Energy Center (SC),USA0055386,668.5,33.8697,-81.0178,Oil,Gas,,,2004.0,Columbia Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1296.640709,114.53610508641195
USA,United States of America,Columbia Flooring Melbourne,USA0056182,2.0,36.0605,-91.9198,Waste,,,,1980.0,Unilin Flooring NC LLC-Columbia Flooring,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.2891999999999997,2.4977161311905713
USA,United States of America,Columbia Generating Station,USA0000371,1200.0,46.4711,-119.3339,Nuclear,,,,1985.0,Energy Northwest,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,9625.622,9389.824855930789
USA,United States of America,Columbia Solar Energy  LLC,USA0059979,19.2,38.0197,-121.8651,Solar,,,,2015.0,Columbia Solar Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,40.794000000000004,22.122668614902587
USA,United States of America,Columbus,USA0002260,45.599999999999994,41.4639,-97.3283,Hydro,,,,1936.0,Loup River Public Power Dist,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,136.523,127.12778997465881
USA,United States of America,Columbus MS,USA0050184,128.6,33.3602,-88.4600,Waste,Oil,Gas,Biomass,1986.1368584758943,International Paper Columbus Mill,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,534.682006,160.60314723555368
USA,United States of America,Colusa Generating Station,USA0056532,712.4,39.3661,-122.2700,Gas,,,,2011.0,Pacific Gas & Electric Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2909.398,2931.6780905214923
USA,United States of America,Colver Power Project,USA0010143,118.0,40.5500,-78.8000,Coal,Gas,,,1995.0,Inter-Power/AhlCon Partners  L.P.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,730.856997,618.0534950450904
USA,United States of America,Com Adam 1WF-1,USA0058887,5.0,41.6603,-89.2497,Wind,,,,2007.0,FPC Services Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,12.112,11.274164792666516
USA,United States of America,Comanche (CO),USA0000470,1635.3,38.2081,-104.5747,Coal,Gas,,,1992.870115575124,Public Service Co of Colorado,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,9059.709980000001,8565.278647857935
USA,United States of America,Comanche (OK),USA0008059,294.0,34.5431,-98.3244,Oil,Gas,,,1973.547619047619,Public Service Co of Oklahoma,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,95.049,50.371899619154995
USA,United States of America,Comanche Peak,USA0006145,2430.0,32.2984,-97.7855,Nuclear,,,,1991.5,Luminant Generation Company LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,20385.142,19014.395333259847
USA,United States of America,Comanche Solar,USA0059656,120.0,38.2053,-104.5667,Solar,,,,2016.0,Comanche Solar PV  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,84.592,138.26667884314116
USA,United States of America,Combie South,USA0000846,1.5,39.0096,-121.0591,Hydro,,,,1984.0,Nevada Irrigation District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,7.9270000000000005,4.18183519653483
USA,United States of America,Combine Hills I,USA0056195,41.0,45.9430,-118.5910,Wind,,,,2004.0,Eurus Combine Hills I LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,116.764,92.44815129986543
USA,United States of America,Combined Locks,USA0004201,6.2,44.2735,-88.3005,Hydro,,,,1988.0,City of Kaukauna,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,46.819,17.284918812343964
USA,United States of America,Combined Locks Energy Center,USA0055558,66.5,44.2717,-88.3011,Gas,,,,2002.0,Appleton Coated LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.0,273.66169710791587
USA,United States of America,Combustion Turbine Project No 2,USA0007449,50.0,38.0881,-121.3869,Gas,,,,1996.0,Northern California Power Agny,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.3040000000000003,205.76067451722994
USA,United States of America,Comerford,USA0002349,127.30000000000001,44.3251,-72.0010,Hydro,,,,1929.9999999999998,TransCanada Hydro Northeast Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,290.397,354.8984136792559
USA,United States of America,Commerce Refuse To Energy,USA0010090,12.0,33.9949,-118.1538,Waste,Gas,,,1986.0,Los Angeles County Sanitation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,79.50800000000001,14.986296787143425
USA,United States of America,Commonwealth Chesapeake,USA0055381,402.5,37.9892,-75.5400,Oil,,,,2000.5714285714287,Commonwealth Chesapeake Co LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,100.476,68.96152924050982
USA,United States of America,Community Foodbank of NJ,USA0060776,1.1,40.6973,-74.2122,Solar,,,,2012.0,Community Foodbank of NJ,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.213,1.2674445560621275
USA,United States of America,Community Solar 1,USA0058545,5.7,32.9828,-115.4819,Solar,,,,2014.0000000000002,NRG Solar Community 1 LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,13.953059999999999,6.567667245049206
USA,United States of America,Community Wind North LLC,USA0057385,30.0,44.2456,-96.4064,Wind,,,,2011.0,NRG Energy Gas & Wind Holdings Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,99.185,67.6449887559991
USA,United States of America,Community Wind South,USA0058045,30.0,43.7136,-95.8028,Wind,,,,2013.0,Zephyr Wind LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,119.515,67.6449887559991
USA,United States of America,Conception,USA0056537,50.4,40.2572,-94.6722,Wind,,,,2008.0,CR Clearing  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,115.741,113.64358111007847
USA,United States of America,Concord,USA0007159,381.6,43.1669,-88.6900,Oil,Gas,,,1993.4999999999998,Wisconsin Electric Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,101.44099899999999,65.38066970976037
USA,United States of America,Concord Energy,USA0057896,9.6,35.3460,-80.6704,Waste,Oil,,,2012.0000000000002,Concord Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,68.667,11.98903742971474
USA,United States of America,Concord Farm,USA0059818,5.2,35.4442,-80.6636,Solar,,,,2011.0,Shoe Show  Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,6.214,5.991556083202784
USA,United States of America,Concord Solar Farm,USA0059768,1.5,42.4440,-71.3350,Solar,,,,2014.0,Kearsarge Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.16,1.7283334855392645
USA,United States of America,Condon Windpower LLC,USA0055739,49.8,45.2766,-120.2794,Wind,,,,2002.0000000000002,Allete Clean Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,96.898,112.29068133495848
USA,United States of America,Conemaugh,USA0003118,1884.0,40.3842,-79.0611,Coal,Oil,Gas,,1970.4968152866243,GenOn Northeast Management Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,9219.005998999999,9867.904954787715
USA,United States of America,Conemaugh Hydro Plant,USA0052173,15.0,40.4644,-79.3657,Hydro,,,,1989.0,Pennsylvania Renewable Resources,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,42.405,41.8183519653483
USA,United States of America,Conesville,USA0002840,1729.3000000000002,40.1842,-81.8811,Coal,Oil,,,1975.0535476782509,AEP Generation Resources Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4534.110017,9057.626347300633
USA,United States of America,Conetoe II Solar  LLC,USA0059944,80.0,35.8220,-77.4810,Solar,,,,2016.0,Conetoe II Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,166.25900000000001,92.17778589542745
USA,United States of America,Conetoe Solar,USA0060188,5.0,35.8252,-77.4578,Solar,,,,2016.0,Conetoe Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,10.353,5.7611116184642155
USA,United States of America,Conn Mun Electric Energy Coop,USA0060228,1.0,41.5383,-72.1225,Solar,,,,2017.0,Tesla Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.0,1.152222323692843
USA,United States of America,Connersville,USA0001002,83.6,39.6561,-85.1758,Oil,,,,1972.0,Duke Energy Indiana  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,-0.127,14.323438122997814
USA,United States of America,Conowingo,USA0001574,530.8,39.6572,-76.1752,Hydro,,,,1943.083647324793,Exelon Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1369.003,1479.8120815471248
USA,United States of America,Constantine,USA0001760,1.2,41.8436,-85.6694,Hydro,,,,1924.5000000000002,Indiana Michigan Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5.438,3.3454681572278635
USA,United States of America,Constellation New Energy Inc,USA0058029,3.9,39.9289,-74.8181,Solar,,,,2012.0,Constellation Solar Federal LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,6.3260000000000005,4.493667062402088
USA,United States of America,Consumer Products (Camas) LLC,USA0057759,72.3,45.5847,-122.4056,Waste,Gas,Biomass,,1996.0,Georgia-Pacific Consumer Prod. (Camas) LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,61.57994,90.29243814253914
USA,United States of America,Control Gorge,USA0000393,37.5,37.4379,-118.5570,Hydro,,,,1952.0,Los Angeles Department of Water & Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,37.04,104.54587991337073
USA,United States of America,Cooke,USA0001700,9.0,44.4726,-83.5719,Hydro,,,,1911.0,Consumers Energy Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,28.984,25.091011179208977
USA,United States of America,Coolidge Generation Station,USA0056948,726.0,32.9174,-111.5033,Gas,,,,2011.0,Coolidge Power LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,167.69564000000003,2987.644993990179
USA,United States of America,Coon Rapids II,USA0007847,5.4,41.8710,-94.6808,Oil,,,,2001.0000000000002,City of Coon Rapids,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.026000000000000002,0.9251981562701939
USA,United States of America,Cooper,USA0001384,344.0,36.9981,-84.5919,Coal,,,,1967.6790697674421,East Kentucky Power Coop  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,644.6560020000001,1801.7830703009413
USA,United States of America,Cooper Farms VW Project,USA0057570,4.5,40.9058,-84.5703,Wind,,,,2012.0,V.H. Cooper & Co.  Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,13.961,10.146748313399863
USA,United States of America,Cooper Lake,USA0006291,19.4,60.3923,-149.6656,Hydro,,,,1960.9999999999998,Chugach Electric Assn Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,86.666,54.085068541850454
USA,United States of America,Cooper Nuclear Station,USA0008036,801.0,40.3628,-95.6408,Nuclear,,,,1974.0,Nebraska Public Power District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5925.356,6267.7080913338
USA,United States of America,Copco 1,USA0000294,20.0,41.9789,-122.3353,Hydro,,,,1918.0,PacifiCorp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,80.964,55.75780262046439
USA,United States of America,Copco 2,USA0000295,27.0,41.9757,-122.3581,Hydro,,,,1925.0,PacifiCorp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,104.792,75.27303353762693
USA,United States of America,Cope,USA0007210,417.3,33.3644,-81.0300,Coal,,,,1996.0,South Carolina Electric&Gas Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1974.563962,2185.709521036578
USA,United States of America,Copenhagen Plant,USA0010545,3.3,43.8997,-75.6603,Hydro,,,,1984.0,CHI Energy Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,8.116,9.200037432376623
USA,United States of America,Copper,USA0000009,80.5,31.7569,-106.3750,Oil,Gas,,,1980.0,El Paso Electric Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,33.073,13.792305848101963
USA,United States of America,Copper Crossing Solar LLC,USA0057318,20.0,33.1606,-111.4840,Solar,,,,2012.0,Avangrid Renewables LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,54.194,23.044446473856862
USA,United States of America,Copper Dam Plant,USA0010323,2.6,45.6652,-121.5238,Hydro,,,,2015.0,Farmer's Irrigation District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,15.439,7.248514340660371
USA,United States of America,Copper Mountain Solar 2,USA0058017,154.0,35.7864,-114.9628,Solar,,,,2013.1688311688313,Copper Mountain Solar 2  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,356.633,177.44223784869783
USA,United States of America,Copper Mountain Solar 3,USA0058915,255.0,35.8894,-114.9579,Solar,,,,2014.278431372549,Copper Mountain Solar 3  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,605.854,293.81669254167497
USA,United States of America,Copper Mountain Solar 4  LLC,USA0059814,93.6,35.7822,-114.9754,Solar,,,,2015.9999999999998,Copper Mountain Solar 4  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,42.979,107.84800949765011
USA,United States of America,Coralville GT,USA0001079,72.0,41.6719,-91.5640,Gas,,,,1970.0,MidAmerican Energy Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.165,296.29537130481117
USA,United States of America,Coram Energy LLC,USA0054299,3.0,35.0750,-118.3417,Wind,,,,2005.0,Brookfield Energy Marketing LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,11.855,6.76449887559991
USA,United States of America,Coram Energy LLC (ECT),USA0054298,7.5,35.0583,-118.3417,Wind,,,,2005.0,Brookfield Energy Marketing LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,28.310000000000002,16.911247188999774
USA,United States of America,Coram Tehachapi,USA0054750,6.5,35.0663,-118.3394,Wind,,,,1992.0,Coram Tehachapi LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,14.093,14.65641423046647
USA,United States of America,Corcoran,USA0060450,1.1,36.1023,-119.5665,Solar,,,,2014.0,WGL Energy Systems  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.0220000000000002,1.2674445560621275
USA,United States of America,Corcoran Solar,USA0058374,20.0,36.1383,-119.5733,Solar,,,,2013.0,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,51.179,23.044446473856862
USA,United States of America,Corcoran Solar 2,USA0059413,19.8,36.1419,-119.5817,Solar,,,,2015.0,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,50.862,22.814002009118294
USA,United States of America,Corcoran Solar 3,USA0059900,20.0,36.1504,-119.5854,Solar,,,,2016.0,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,53.413000000000004,23.044446473856862
USA,United States of America,Cordell Hull,USA0003423,99.89999999999999,36.2895,-85.9442,Hydro,,,,1973.3333333333335,USCE-Nashville District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,379.995,278.5102240892196
USA,United States of America,Cordova Energy,USA0055188,611.2,41.7122,-90.2797,Gas,,,,2000.9999999999998,Cordova Energy Co LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,45.910000000000004,2515.2184852986193
USA,United States of America,Cornelius Delivery No 1,USA0056546,2.2,35.4833,-80.8569,Oil,,,,2007.0,North Carolina Mun Power Agny #1,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,-0.026000000000000002,0.37693258218415304
USA,United States of America,Cornell,USA0006086,35.3,45.1640,-91.1574,Hydro,,,,1976.0226628895186,Northern States Power Co - Minnesota,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,123.881,98.41252162511965
USA,United States of America,Cornell Geneva Solar Farm,USA0060150,2.0,42.8660,-77.0310,Solar,,,,2016.0,Argos Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.948,2.304444647385686
USA,United States of America,Cornell Hydro,USA0010286,1.9000000000000001,42.4519,-76.4851,Hydro,,,,1982.0,Cornell Hydro,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4.292,5.296991248944118
USA,United States of America,Cornell Snyder Road Solar Array,USA0059470,1.8,42.4975,-76.4600,Solar,,,,2014.0,Ulysses Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.279,2.0740001826471173
USA,United States of America,Cornell University Central Heat,USA0050368,39.5,42.4428,-76.4764,Oil,Gas,,,2005.8227848101267,Cornell University,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,259.517,6.767653180124566
USA,United States of America,Cornerstone Power Holmdel LLC,USA0058536,3.0,40.3522,-74.1878,Solar,,,,2013.0,OCI Solar Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4.823,3.456666971078529
USA,United States of America,Cornerstone Power Vineland I LLC,USA0058512,3.1,39.4397,-75.0439,Solar,,,,2011.9999999999998,OCI Solar Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5.587,3.5718892034478134
USA,United States of America,Corning,USA0001134,6.8,40.9871,-94.7352,Oil,,,,1993.235294117647,City of Corning - (IA),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.008,1.1650643449328366
USA,United States of America,Cornwall Solar Center  LLC,USA0059663,5.0,36.3669,-78.6261,Solar,,,,2016.0,Heelstone Energy Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.596,5.7611116184642155
